2022-12-24T21:00:00, -11.5
2022-12-24T22:00:00, -12.4
2022-12-24T23:00:00, -13.0
2022-12-25T00:00:00, -13.4
2022-12-25T01:00:00, -12.3
2022-12-25T02:00:00, -13.3
2022-12-25T03:00:00, -14.7
2022-12-25T04:00:00, -15.1
